review_app_id,review_title,review_time,review_rating,review_content
1160056295,byebye sayonara,2020-10-15,3,byebye mobile legend migrating wilf rift soon thank fot hanging u real moba game come please fix game try hard beat wr people call ml trash price quality game compare wr
1160056295,dumb team,2020-10-15,1,fix matchmaking
1160056295,game,2020-10-15,5,fun game 1010
1160056295,good game,2020-10-15,5,goooooood
1160056295,ipad version,2020-10-15,4,problem ipad version play phone lag ipad ping always stuck 122 please fix
1160056295,best game ever,2020-10-14,5,love game
1160056295,moibil legend,2020-10-14,5,best game ever played keep good work
1160056295,brave moonton lol coming,2020-10-14,3,knowlol lunching beta right ppl love mobile legendsthey worry ml ignore love playing ml really love pls make sure banning system afk player lol ban afk player 24 hr dont make game pay win cause u guy release much skin u guy never fix problem cheating server banning afk player global top one helcut ling cheating server play face face enemy every match say never leave ml played ml since 2016 nov give valuable skin loyal player like special epic make event like kof love u moonton
1160056295,matching still terrible,2020-10-14,1,devs need something fast game losing gamers everyday
1160056295,account hacked indonesia customer support help,2020-10-14,1,vk account attach account subsequently able use account contact mlbb support numerous time understand waiting reply reply better respond asap wait day customer support kept asking provide receipt verify owner reply asking receipt issue solved since july gave waiting wish could get money back customer support joke
1160056295,great game,2020-10-13,5,
1160056295,people cheating,2020-10-13,1,guy need work cheating problem hacking problem many game people use ult multiple time row also people one shot early game beyond stupid either fix game make multiple account give one star everyday fix
1160056295,love,2020-10-13,5,playing 5 year keep lonely life bay thanks u guy
1160056295,love,2020-10-13,5,game much best
1160056295,fix crashing problem please,2020-10-13,2,fix crashing problem
1160056295,lag lag lag,2020-10-12,1,constantly reconnecting
1160056295,best,2020-10-12,1,feel like used love game seems kinda cashgrabby fanbase seems bit toxic ill keep short simple want game like try onmyoji arena much better opinion
1160056295,game asu,2020-10-12,2,kontol anjing game babi
1160056295,great mobile moba,2020-10-12,5,fun mobile moba like mobas want try new one start
1160056295,great game annoying time,2020-10-12,5,need balance hero
1160056295,match making,2020-10-11,1,honestly annoyed fact im matched big noobsfeeders team winrate low im matched even worse player classic ranked trying grind new hero honestly cant amount people decide feed go afk troll please fix im playing game
1160056295,game rock,2020-10-11,5,many hero choose many different strats perform game game play
1160056295,match making,2020-10-11,3,game great real fun enjoy playing huge problem match making terrible rank epic match person grandmaster rank grandmaster dude feed 011 please fix match making
1160056295,love,2020-10-11,5,game always much fun meet people world highly recommend playing blast love play
1160056295,lost data game center,2020-10-11,1,lost data
1160056295,toxic community io,2020-10-11,1,player report new calling toxic game constantly punishes teammate mistake dumb game dumb people even dumber player base
1160056295,love game,2020-10-10,5,game fun game
1160056295,terrible game,2020-10-10,1,get matched mostly garbage player nothing stop sucking hard ruining match right 16 win bot get kid suffer cognitive brain damage teammate play like frustrated trash tier gameplay basement mongoloid
1160056295,game alright,2020-10-10,1,terrible troll mess game purposely losing team laugh get enough low credit score apparent reason ban rank game system super mess recommend playing 2 year spent 600 dollar gave worst experience people troll feed laugh report system inaccurate annoying
1160056295,tutorial,2020-10-10,1,developer forcing people play tutorial reinstalling game
1160056295,irritating,2020-10-10,1,good game trash matchmaking loose star 2 people afk start another one left gamethis problem consistently occurs either dont loose start someone go afk need deal person lot harsher ruin game
1160056295,brilliant game,2020-10-10,5,best moba mobile
1160056295,stupid update,2020-10-09,1,always update skin fix bug lag donkey game
1160056295,bad,2020-10-09,1,copy game
1160056295,good,2020-10-08,4,skin look meanwhile effect look trash worst part skin applies expensive money wasting enjoy game wish skin including legend epic time limited skin cheaper
1160056295,enough destroying,2020-10-08,3,go make love art n music11
1160056295,awsome buuuuut,2020-10-08,4,nothing shy 5 star game kind pay win skin need spend money get give boost beginning game
1160056295,wonderful game,2020-10-08,5,love much enjoy play game hope like game
1160056295,iraq,2020-10-08,1,dirty game stupid opponent strong second live turkey take match turkish
1160056295,stay away app put card info phone,2020-10-08,1,app never downloaded took 100 bank account disgusted people scammer contacting lawyer
1160056295,thank,2020-10-08,5,game halp
1160056295,good game,2020-10-08,4,know low price daemon
1160056295,many shop task,2020-10-07,4,great graphic fun entertaining shop could condensed lot many shop task time cant even remember get back something want purchase shop starlight shop hero purchase fragment skin shop skin purchased w fragment mention special event shop aurora crystal right orange soda diamond much feel like much game focused minute farming task really exchanging one small reward another different system purchasing really becomes repetitive love game
1160056295,fantastic,2020-10-07,5,discerning player find 99 mobile game abysmal quality nothing good thing say game getting initial learning curve never feel like paytowin occasion given monotonous money happy support product hand game number one mobile game time
1160056295,balance,2020-10-06,4,hero balance terrible season
1160056295,f u,2020-10-06,1,game fun son said said allot cussing blaming
1160056295,fix matching making making want play irritating,2020-10-06,2,get pair bad teammate
1160056295,bad,2020-10-06,1,fail rank mythic 200 v mythic 1900 win
1160056295,great game,2020-10-06,4,great game fun play need coin adjusment tho feel like take half year unlock one character also recently gotten 5 point knocked prob reported system notice unknown error try later playing ranked overall great game
1160056295,matchmaking bad,2020-10-06,1,matchmaking bad team bad matchmaking
1160056295,issue update,2020-10-06,3,cant go anywhere matchmaking stuck lobby cant enter match
1160056295,wrong punishment,2020-10-05,1,game connection getting messed whole game hour got penalty inside match ridiculous system crappy game 5g network go fix game
1160056295,love game,2020-10-05,3,love gamei really however reason keep crashing started today cleaned phone uninstalled reinstalled app still itif could get fixed would awesome
1160056295,ricardo cuh,2020-10-05,5,overall good game
1160056295,game many bug every single game,2020-10-05,2,nice grphic developer bad workingthis game many bug hack send email moonton eneven rank 5month ago problem still hane doest chack game many bug
1160056295,,2020-10-05,5,ilike hero free
1160056295,game like,2020-10-04,5,good game
1160056295,change game name mexico legend,2020-10-04,1,worst targeting system ever game full mexican afker feeder lagger
1160056295,thank,2020-10-04,5,mobile crazy
1160056295,second best game ever,2020-10-04,5,bring back old memory family
1160056295,game copycat,2020-10-03,1,game trash copycat making unbalanced hero useless skin
1160056295,request,2020-10-03,3,need make option zoom option pointer
1160056295,worst game ever,2020-10-03,1,match making joke hero balance ridiculous nothing new taste play community full faker support unsupportive game developer brain cto ceo mad money never play get nothing broken health wasted time
1160056295,love,2020-10-03,5,game great nice small quick long game moment day
1160056295,used play alot,2020-10-03,1,got good phone good net connection low resolution playing yet im lag continues prefer quit
1160056295,nerf miya,2020-10-02,2,game great miya broken attack speed kill squad self
1160056295,fun game,2020-10-02,5,game pretty fun
1160056295,dont waste time money,2020-10-02,1,player game bot plus game commercial game dont waste time money game youre better playing thumb pet rock game
1160056295,app working ipad,2020-10-02,5,app working great device working ipads stay moonton screen black
1160056295,day left moba,2020-10-02,1,redownloaded mess stuck tutorial already account mobas coming really dont see unbalanced med going much
1160056295,best beta dotta,2020-10-02,5,good remake mini dotta
1160056295,credit score,2020-10-02,1,yall need change back credit score thing banning even good player violation rate never change basically running away pushing away good player global friend thinking quit stupid system yall came
1160056295,welcome total trash,2020-10-02,1,total garbage time u advantage lag fair hope app dead soon
1160056295,iran player must play vpn,2020-10-02,1,plz check irani player must play vpn
1160056295,fair,2020-10-01,1,matching 30 min findtotal long one hr find still matchwe go sever laghow push sq pointsfair
1160056295,fun punishing,2020-10-01,3,come background playing smite dota
1160056295,trash game,2020-10-01,1,
1160056295,please fix,2020-10-01,5,keep playing game sudden say unexpected error accord game reload freeze reload freeze eventually give end round reason look history thing say lost going
1160056295,lag problem,2020-10-01,3,playing mobile legend fanny started get bad lag turned speed mode network boost mobile legend setting difference instead made wifi thing next map stay orange whole game even tried restarting device game didnt anything trick would usually work please fix issue cause player team enemy team experience lot lag im good fanny lag wasnt much problem
1160056295,trash champ,2020-10-01,1,try playing one bad player matchup total garbage
1160056295,new update,2020-10-01,4,love mobile legend one best mobile game new feature made many fellow gamers lag lag game ping high take 1 min reconnect return laggy game mobile legend please fix others play game stopped getting yelled teammate
1160056295,crash,2020-10-01,1,fun lasted played 30 game every game since crashed even restarts phone game ever anymore btw game easy unless bad teammate die team seemingly purpose
1160056295,game lit,2020-10-01,5,like get recommend
1160056295,good,2020-09-30,5,good game
1160056295,trash gamemasters,2020-09-30,1,disappointed game safe kid
1160056295,brand league legend,2020-09-30,1,totally ripoff lol
1160056295,mlbb,2020-09-30,5,men like game never stop playing
1160056295,yikes,2020-09-30,1,yikes
1160056295,bad,2020-09-30,1,fake moba
1160056295,engaging,2020-09-29,5,ui bit cluttered iphone x screen
1160056295,update sucked,2020-09-29,1,update killed game
1160056295,great game,2020-09-29,5,love look poor people sometimes
1160056295,project next,2020-09-29,5,love new update
1160056295,mobile legend bang bang,2020-09-28,5,really really really good game check
1160056295,great,2020-09-28,5,love game always pay play little though wish requirement obtain skin unpaid easier incentive game good regardless
1160056295,never fair game,2020-09-28,3,good game fun u try seriously game un fair game bcoz never brain player toxic player afk player report system watch one side also got one season end see noob waiting wasted time
1160056295,horrible game play,2020-09-28,1,horrible full bar lte disconnected server receive afk punishment even mvp active match continue add update yet stabilization aspect continues suffer dont even bother cheater arent punished hacker welcomed stern warning equal empty auto reply game blow
1160056295,nice game,2020-09-28,5,good game time killer
1160056295,trash garbage,2020-09-28,1,game absolutely trash garbage experience originality game development bye
1160056295,banned match making,2020-09-28,1,banned match making leaving one game lagging lobby waiting 700 minute even load
1160056295,fix,2020-09-28,5,fix matchmaking
1160056295,ml issue,2020-09-27,5,love graphic update highlight affect game also option choosing allowing mic recording able hear game begin
1160056295,worst game,2020-09-27,1,game rank system terible come master game get 1 2 go afk 90 game master team run fight die 10 time 2 minute game bad
1160056295,fix ability,2020-09-27,3,animation look pretty good however ability balance said using cc eudora stun odette using ultimate make sure balance say
1160056295,yay,2020-09-27,5,love app much fun
1160056295,best battle royale game ever exist,2020-09-27,5,okay basically mobile version wow game available pc forgot even played loved much would play sadly dont remember old account new account fresh start
1160056295,soooooooooo good,2020-09-27,5,really love game come everyday play
1160056295,game awesome,2020-09-27,5,first started excited play learn started get many character first one character helped win many battle started love game way game amazing thank making
1160056295,great,2020-09-27,5,great game play friend
1160056295,garbage update,2020-09-27,1,many unbalance character
1160056295,lagging iphonex bec new graphic,2020-09-27,2,lagging iphonex bec new graphic reason instead making gamegraphics smoother update made worst couple time popped alert regarding frame rate clash never new graphic update iphonex
1160056295,hate indonesia,2020-09-27,5,report indonesia hacking dad playing good wifi father play cant play hack please ban
1160056295,el peor juego,2020-09-26,1,juego dice que estoy conectado al wifi reviso el wifi todo esta bien este juego vale la pena
1160056295,little battle point,2020-09-26,2,love game think add lot battle pointsyou get like 20 49 battle pointsit battle take long win many battle point enoughmaybe help everybody
1160056295,basura,2020-09-26,1,despues de la actualizacion e una completa basura los hero estan balanceados sirve este juego esperemos ya salga lol para desinstalar esta basura
1160056295,rafael,2020-09-26,5,new update great brat new favorite hero please upgrade rafaela soon
1160056295,unskilled people,2020-09-26,1,play game lot trying racist ever get paired game people mexico come feed whole team blame game mexican play mexican leave unskilled ruin time game
1160056295,broken hero,2020-09-26,3,new hero barats useless broken hero please fix
1160056295,nice,2020-09-26,5,epic
1160056295,cool,2020-09-26,1,many character four useful even play game
1160056295,app crashing,2020-09-26,3,crashing onniphone 6
1160056295,awesome,2020-09-26,5,keep hard work enjoy
1160056295,great game,2020-09-25,5,sometimes new people throw comp match good game
1160056295,thought great game found lol,2020-09-25,1,great thought one kind stole lol dont like
1160056295,terribly balanced,2020-09-25,3,shooter way overpowered point might well even fighter ruined game completely
1160056295,logged account,2020-09-25,1,say need game data
1160056295,report,2020-09-25,4,next project worst version life
1160056295,mobile legend bang bang,2020-09-25,5,love game soo much best game world
1160056295,mobile legend,2020-09-25,5,good game please change song movement item effect
1160056295,idk,2020-09-24,4,game center account save game progress keep erasing data
1160056295,worst game ever,2020-09-24,1,game getting worst worstafter lose 1 game gon na make team also lose afk nub playermake lose lose againi really disappointed gamebetter change another game moba
1160056295,find match problem,2020-09-24,4,end season 17 horrible classic even rank chaotic find match horrible always give stupid team even afk teammate team pro find match fair guy need fix game game cleaner next season hope moonton read fix problem think shouldnt say thing cant handle anymore lastly game fine fun
1160056295,need old update,2020-09-24,1,wee need old update
1160056295,worest update,2020-09-24,1,worest update ever
1160056295,trash,2020-09-24,1,teamed 2 elite one grandmaster mythic self legend enemie one mythical glory 3 mythics one legend game garbage matchmaking
1160056295,bug,2020-09-24,1,iphone x io 14 open
1160056295,horrible,2020-09-24,1,new update horrible
1160056295,update,2020-09-24,1,thai game good thai update ruined game worst update ever game
1160056295,gord downgraded,2020-09-23,2,like game play lot sooo mad update couple day ago team downgraded gord please put gord back level currently weak character right thanks
1160056295,update trash,2020-09-23,1,
1160056295,bring back,2020-09-23,4,huge fan new update wish back way used
1160056295,best moba io,2020-09-23,5,better moba io game take league legend put great spin really enjoy playing im absolutely love game play hour please install try
1160056295,new update bad,2020-09-23,1,lagging bad new update also lagging update thought moonton fix update lagging worse also graphic color like older one much want old mobile legend back
1160056295,update ugly,2020-09-23,1,hate update lot u also lot people posted facebook new update september 2020 ugly get mad change graphic graphic today ugly want old graphic please heard wish update continues lot people gon na stop playing game revamp hero please bring back old graphic honest please
1160056295,please add rank,2020-09-23,2,want rank wan na play better people better team rank save lot headache playing low skilled player low skilled player catching due playing easier player would add 24 rank matchmaking would satisfying
1160056295,stop,2020-09-23,1,update hate worst know everyone buff please change back normal never play exited get new character im im done playing game dont put back normal im mad pay money pay skin like stop im done change worst
1160056295,secure system,2020-09-23,1,mobile legend new updated disappointing new updated graphic good gameplay new update bad instead fixing bug lag matchmaking thing moonton fixed graphic personally gameplay new update way better man want money back
1160056295,beforegood,2020-09-23,1,dont like new update
1160056295,regret,2020-09-23,1,update worse new rule new character update player everything crap old version way better also connection really bad dont play dont waste money time crappy game
1160056295,worst update ever,2020-09-23,1,cheap theme useless restriction buying item trash game
1160056295,bruh,2020-09-23,5,great please balance hero also yall want quit like everyone gon na leave lol saying still balance hero everything look good
1160056295,excellent update,2020-09-23,5,best graphic fair play everyone game
1160056295,hate graphic look like cartoon movie,2020-09-23,1,dont know describe graphic really annoying eye play ultra look really old ancient dont log frequently anymore graphic
1160056295,moontod,2020-09-23,1,moonton sekali ngentod tetap ngentod developernya anjing
1160056295,terrible update,2020-09-22,1,project next failure
1160056295,new io update made unplayable,2020-09-22,1,since new io update game unplayable new iphone 11 pro portion left screen cropped phone clock
1160056295,return,2020-09-22,1,update really bad please return original thank
1160056295,game crash,2020-09-22,2,new update game keep crashing want get afk warning ban ranking please fix
1160056295,played 2 year,2020-09-22,1,ive played game obsessively 2 year spent obnoxious amount money met quite alot friend said really liked game matter mad got however new update trash completely ruined game cant even stand play anymore peace
1160056295,,2020-09-22,4,anyways please change miyas photo like please yall hate
1160056295,design project next ruined game,2020-09-22,1,guy ruined game need retribution jungle gold lane game anymore hate uninstalled mobile legens knew greatest dislike equipment design map design lane look like arena valor hate please go back old item look least let player choose want item look setting somehow love game hate new look
1160056295,update awful,2020-09-22,1,full lag bad experience iphone x
1160056295,update,2020-09-22,1,would u sadly dont like update 3 year great gaming think delete game hell ride
1160056295,great,2020-09-22,5,game fun
1160056295,best game,2020-09-22,5,best game
1160056295,jadi aneh,2020-09-22,1,setelah aku upgrade ke versi baru jdi berat huf oke dahh mf bintang 1
1160056295,update,2020-09-22,5,update worst turn back previous version
1160056295,good,2020-09-22,5,hi
1160056295,update next worst update,2020-09-22,1,though added face value game experience drastically impacted dragging slowness game exact reason quit pubg right update would rather quit play update last version beyond satisfactory angle would good last version distributed
1160056295,new update pretty lame,2020-09-22,1,new update pretty lane game lost style trying put game style disappointed update
1160056295,pharsa,2020-09-22,2,u try add another life pharsa coz cna easily killed sometime 1 hit lol everytime use 4th skill fly cant fly esp stunned
1160056295,bad update,2020-09-22,2,bad graphic bad ui bad mini map bat item color customization last one way much better
1160056295,ugly new ui,2020-09-22,4,definitely ugly changed back quit game
1160056295,new update,2020-09-22,3,new update bad opinion old character got buffed annoying feel like mobile legend cared lot player use retribution build kinda annoying wont jungle unless retrobution new update made decide play 1 month 2 week straight bcs update game look cheaper game equipment look weird opinion thank reading sincerelymobile legend player
1160056295,request,2020-09-22,5,please produce old version io 6 mlbb play
1160056295,great game ad,2020-09-22,4,first great game anyone thinking install u install one lacking one teamates battling one teamates afk cause report yes said taken credit mark afk player right thats good teamates afk little time battle going finish afk afk report player system said gave strong warning player nothing thats thank u
1160056295,bruh,2020-09-22,1,blatant league legend rip stolen champion 010 wouldnt recommend
1160056295,scrap project next,2020-09-21,1,bring old version back
1160056295,graphic upgrade,2020-09-21,1,new graphic bad also new rule jungle item require retri game standard dropped upgrade realistic moba game ml earlier thanks upgrade give u old ml back
1160056295,bad update,2020-09-21,2,like previous one please bring back 20 version
1160056295,amazing game,2020-09-21,5,game bestand amazing game everybody likeso game bestgame
1160056295,updated,2020-09-21,5,omg sooooo goood f love
1160056295,lee ko unknown error pr lrr nha loe ty,2020-09-21,1,lee pl
1160056295,amazing game highly recommend going 3yrs strong,2020-09-21,5,got almost champ skin
1160056295,lagging ingame,2020-09-21,1,game lag game like chou player lagging difficult play please fixed problem fixed never play game anymore id 1628145462244
1160056295,many cheater,2020-09-21,4,game best gamebut player cheat early gold cheatmap hackdamage hackthis game broken
1160056295,love game,2020-09-21,5,video game wiz love playing game lot
1160056295,like,2020-09-21,5,like game
1160056295,targeting garbage,2020-09-21,1,game targeting garbage fix moba trash
1150318642,disappointed credibility system,2020-10-22,5,basically bad counted active feeding passive behavior get punished good others good game yeah
1150318642,lost account new update,2020-10-22,5,game awesome game hardly recommend issue lost progress tried linking account facebook usual restart everything
1150318642,crashed middle game,2020-10-22,4,crashed twice one afternoon
1150318642,worse environment,2020-10-22,1,environment become worse several update take long time start new game teammate level sometimes large range always contains dirty word racial discrimination game game sometimes shut reason take long time rejoin always lost credit point case really dissatisfied system
1150318642,please unlock 60 fps ipod touch,2020-10-22,1,please unlock 60 fps ipod touch
1150318642,scammed,2020-10-22,1,remove kirito gacha
1150318642,problem,2020-10-22,4,server lag really difficult plat get lag spike lag whole match
1150318642,great game,2020-10-22,5,playing game 2 year one favorite game app store
1150318642,honestly appreciated,2020-10-22,5,game deserves love attention classic league legend fan one mobile game capture feel laning provides best way trying minimize time consumption truly recommend game compared mobile moba game hero balanced animation superb generous cosmetic reward player playing logging honestly hope best game thank
1150318642,wonderful game,2020-10-22,5,wonderful game thing say balance hero matchmaking system
1150318642,top class graphic,2020-10-22,5,game best graphic compared moba far
1150318642,many hack map player asia server,2020-10-21,5,many hack map player asia server least 50 map hacker top 100 rank
1150318642,language,2020-10-21,3,game vietnamese language see lot vnese play game
1150318642,good game,2020-10-19,5,great moba free fun
1150318642,beast mode,2020-10-19,5,love game like lol
1150318642,toxicos,2020-10-18,1,comunidad muy toxica para los que estamos aprendiendo mejor voy lol wild rift
1150318642,lost access accountgame center,2020-10-17,1,lost access account linked game center facebook first account new update lost access account make make new account whenever try sign facebook please fix problem add game center back many people spent money time effort playing game worst mistake guy ever made
1150318642,always fun,2020-10-16,5,great pick play quick game serious game night friend
1150318642,fun game,2020-10-14,3,take long match making
1150318642,good game much trash component,2020-10-12,1,logged reason middle game trash match ups many troll good game everything make terriblr
1150318642,lucky draw,2020-10-10,5,got new hayate red rum skin first 5 one draw
1150318642,draw unfair,2020-10-09,2,like game skin incredible hard get magical circle draw sometimes even waste 100 skin one skin doesnt seem worth paying 20 dollar like unfair
1150318642,actual garbage,2020-10-09,1,game filled bot trash update uninstall reimburst wish could give 0 star money back
1150318642,automatically exit game,2020-10-09,1,entering match automatically exit game log get log automatically 5 time game get report afk even fault game deducted credibility score fault intentional
1150318642,need fix,2020-10-08,3,love game cool character lot beautiful skin need fix game started causing much lag work even home also thought cause lag m red also cause lag green m wifi home wifi work strong weak always check playing game got mad game keep causing lag keep making losing game
1150318642,great game,2020-10-07,4,gave game four star rating many character unbalanced overpowered stuns control ability also unbalanced
1150318642,best game ever,2020-10-07,5,fun game play
1150318642,decent time waste overall terrible moba,2020-10-06,2,game even slightest balanced match making system pathetic looking waste away day go looking even fraction decent moba stay away
1150318642,really good,2020-10-06,5,good game collabs one wish collaborate naruto would buy dlc
1150318642,opinion,2020-10-04,1,first time year ago ok trash
1150318642,crush,2020-10-04,2,game crush ipad 7
1150318642,fix,2020-10-03,4,please fix high pingmine lagg
1150318642,mvp badly chosen,2020-10-01,1,player messing enjoyment game moving around even attacking enemy game put mvp way even report troll
1150318642,many hater,2020-10-01,1,many hater game never successively report player language abuse guy totally ruining game report system responding
1150318642,hsjsjs,2020-10-01,5,hdhdhdhhdhd
1150318642,great game toxic team environment,2020-09-30,5,please allow turning chat
1150318642,worst moba,2020-09-29,1,pay win mobile game waiting wild rift
1150318642,bot hack,2020-09-29,1,garbage game many bot hack worth anyones time money fix maybe game grow avoid
1150318642,fix game,2020-09-29,1,guy need fix crappy server affect game play deal getting reported supposedly feeding player close death reported racist comment nothing get done die 5 time lose 8 peer point dumb
1150318642,fun game,2020-09-28,5,game arena valor fun play good job tencent
1150318642,awesome,2020-09-27,5,awesome
1150318642,game crash,2020-09-27,1,game keep crashing ios14 cant play correctly end get reported nothing pfff
1150318642,,2020-09-26,4,hi arena valor bought two valedictorian skin chest never showed commented facebook one post someone else also said problem bug please fix thank
1150318642,bug,2020-09-25,1,there bug app always exit mention got excited seven time one game
1150318642,play game,2020-09-25,2,version old update
1150318642,toxic good,2020-09-24,5,community toxic game easy pick
1150318642,major ping issue,2020-09-23,2,56 month new update introduced saindia server live pakistan used play europe server received 150ms somewhat playable new server literally right next country lobby show 60ms game always get 350ms460ms game literally unplayable almost 5 month love game cross collaboration anime creator game unplayable please fix major problem tell way fix really wan na play game canti hope u read reply
1150318642,game,2020-09-22,5,hay
1150318642,better one,2020-09-21,1,mobile legend much better bullshyt game scammer devs rip
1150318642,mic drop,2020-09-21,1,mic faillllllll matter reset ipad
1150318642,pls give hero,2020-09-20,5,love game name no1val give paine hero pls want much
1150318642,trash matching system,2020-09-18,1,matching system trash people uninstall unfail matching system always find average win rate 45 v 65 solo player group player opponent
1150318642,hate game,2020-09-18,1,hard win high win rate people always team smashing others
1150318642,hamad,2020-09-18,5,wow
1150318642,need lol phone game,2020-09-18,1,trash matching system trash hero balance company want sell skin focus game need moba game lol please work quickly
1150318642,kill kinda useless early game,2020-09-17,3,guy make get gold u kill someone
1150318642,lost progress,2020-09-17,1,enter match logged account im binded facebook tried logging progress gone basically turned fresh start
1150318642,amazing,2020-09-13,5,amazing game playing since 2017 loved tht added favorite anime character
1150318642,game lagging,2020-09-11,1,frame rate start drop gaming high setting
1150318642,please nerf kriknak,2020-09-10,3,he broken unfair playing ranked battle
1150318642,enjoyable,2020-09-10,2,game terrible want update hero buff hero better
1150318642,anime character,2020-09-08,5,great game add anime character possible dbz hxh naruto one piece anything
1150318642,fun improved game,2020-09-07,5,love game first time trying cant stop self playing addicting much better mobile legend
1150318642,esport gaming app,2020-09-07,5,amazing game app got veteran level playing friend teamwork top
1150318642,stupid game ever,2020-09-07,1,stupid game ranked game offer two side totally unbalanced game designer never consider win rate rank dada together reasonable way make player effort meaningless total waist time would suggest play stupid game
1150318642,great game,2020-09-06,5,love wide range character choice game nice flow
1150318642,wow ok,2020-09-05,5,good
1150318642,unbalanced,2020-09-05,2,way easy one team snowball early gold lead especially jungler coupled newest hero braindead mechanic game rids opponent competitive counterplay happens say goodbye fun gameplay might well surrender move next match hope get first blood next time
1150318642,worst game planet,2020-09-05,1,disgusting pathetic money bagging unbalanced piece crap game planet disgusting community terrible developer whatever never never install absolute garbage game playing many game never disgusted entire life ashamed putting much time pure garbage game dont let graphic fool people game made chinese suitable crapy taste nobody brain ever play pathetic disgusting game download game save agony game bring life never download pathetic crap
1150318642,stupid game,2020-09-04,1,stupid unfair game always match stupid teammate
1150318642,arabic language,2020-09-04,1,enough player game
1150318642,log,2020-09-03,1,lost nick fb give new nick log fb
1150318642,connection issue,2020-09-03,1,sadly connection issue iran day
1150318642,report system,2020-09-03,1,bad character get reported passive behaviour stupid
1150318642,trash game,2020-09-02,1,stupid teammate trash team let gross
1150318642,trash matching system,2020-09-02,2,want report teammate never work teammate earned money guess earned much money grab line brush money
1150318642,broken draw,2020-09-01,2,luck draw show thane available spinning skin
1150318642,arena lag,2020-08-31,1,number player gather together lag beginning nice
1150318642,need customer support,2020-08-30,3,spent 500 game accnt linked facebook logged facebook device two day later im removed account say server responding
1150318642,unfair,2020-08-27,1,fuuck server
1150318642,buggy,2020-08-26,2,game glitched something failed reward kitito skin scroll chest
1150318642,lagging every update happen,2020-08-26,1,everytime update game got super super lagging seriously tired u middle game
1150318642,un problema,2020-08-25,2,resulta que aveces el juego se traba tengo que salir para del juego para otra f ingresar cuando voy unirme la partida nuevamente se sale el juego el solo
1150318642,incoherent mess,2020-08-25,1,game backed ten cent yet filled brim bug glitch along imprecise control scheme laggy unpolished interface go play competition game like mobile legend vainglory game worth time end subpar experience
1150318642,beautiful game horrible balance,2020-08-25,2,moba far one unbalanced release hero worse almost every release
1150318642,one best mobas,2020-08-25,5,love way game look play character get pretty good one whether pay easy learn lot fun thing dont like look like graphic changed looked much better sure changed game still fun please put great detailed graphic back
1150318642,game stupid,2020-08-24,1,whole thing weird
1150318642,name progress,2020-08-24,5,playing awhile please keep upgrading great job loyal valor player mofoal
1150318642,game crash,2020-08-22,3,game keep crashing cant play iphone 7 plus plz fix
1150318642,reporting system,2020-08-21,1,stupid reporting system stupid make u unhappy expect every game perform well enemy beat u genetically disgusting
1150318642,update problem,2020-08-19,2,worst update ever crashed time since new update
1150318642,,2020-08-19,1,game steal money
1150318642,desperation mode activated,2020-08-18,2,game used awesome suddenly greed took control became expensive fun competitive lol mobile coming aov trying hard business late friend sad game chess whoever make best move win later
1150318642,terrible lagging,2020-08-18,1,lag latest update horrible make gameplay horrendous going delete app try get refund
1150318642,abandoned switch version,2020-08-18,1,abandon switch version sad
1150318642,actor game,2020-08-17,1,rubbish game win high score system match rubbish computer person actor make money rubbish game
1150318642,fix lag,2020-08-17,5,feel kinda lag iphone
1150318642,trash game extremely toxic,2020-08-16,1,garbage game average player enjoy constant 5 team premade rank player roll everything consistently allows poor report deduct point add frustration garbage toxic environment trash game time avoid
1150318642,crash every time reconnect,2020-08-16,1,crash middle game every time reconnect crash credit dropped play anymore fix stupid crash
1150318642,trash,2020-08-16,1,downloaded game guess cant start game crash many time
1150318642,game good got disconnected 45 time,2020-08-15,1,trash experience
1150318642,workshop,2020-08-14,1,log ingame every day moren workshop didnt receive login 2 day week
1150318642,wish controller support,2020-08-13,4,like playing touch screen would really cool play controller like nintendo switch much love
1150318642,good,2020-08-11,4,got ta fix take long time get match cuz need get score cuz get 3v3 bot match take soo long pls read also great game
1150318642,love design everything,2020-08-10,4,many extra stuff like enchantment page codex weekend event page redeem stuffi want play game friendsand personally think new hero add frequent
1150318642,game matching worst,2020-08-09,1,made many improvement worst part game addressed match making game pair worst troll let lose long streak issue addressed long time ago
1150318642,amazing,2020-08-09,4,good game really enjoy play day totally five star great love game
1150318642,muted 24 hour,2020-08-09,1,heck muted calling someone drinking blood weird thata verbal abuse fix ur fkin mute system
1150318642,sorry,2020-08-09,5,forced
1150318642,finnaly anime,2020-08-09,5,game definitely need anime thx adding
1150318642,el mejor moba,2020-08-09,5,sin duda e jugado todos puedo decir que e super intuitivo facil de jugar facil de aprender los personajes son super interesantes la tienda e facil de comprender en total el juego esta en el punto
1150318642,like,2020-08-08,5,like
1150318642,unresponsive customer service bug report,2020-08-08,1,one ever responds facebook page customer service useless
1150318642,toxic environment,2020-08-07,1,game would fun except foster toxic environment mute people harass gameplay teammate penalize playing well extremely fun play casual user
1150318642,lag delay hacked map bad rank matching,2020-08-07,1,say
1150318642,good game,2020-08-07,5,good game
1150318642,87 new season update,2020-08-06,1,new update released beginning new season left many player hand drastic change could made previously well balanced system update made competitive balance thing past giving character aggressive buff traditional classic character significant loss offense attempt remain relevant gaming market unfortunately alienated many player
